Scenario,Year,Location,Stock/ID,Layer 1,Layer 2,Layer 3,Layer 4,parameterCode,Value,UoM,DQS,count_value,min_value,max_value
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Si,e-f/s,7.6290,wt%,2,4,0.4200,8.31
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Sm,e-f/s,0.0001,wt%,2,1,0.0001,0.0001
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Sn,e-f/s,0.1554,wt%,2,4,0.1334,0.2
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Sr,e-f/s,0.0386,wt%,2,4,0.0268,0.0542
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Tb,e-f/s,0.0000,wt%,2,1,0.0000,0.00002
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Te,e-f/s,0.0004,wt%,2,1,0.0004,0.00042
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Ti,e-f/s,0.9459,wt%,2,4,0.3900,1.012
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Tm,e-f/s,0.0000,wt%,2,1,0.0000,0.00001
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,U,e-f/s,0.0001,wt%,2,1,0.0001,0.00006
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,W,e-f/s,0.0102,wt%,2,1,0.0102,0.0102
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Y,e-f/s,0.0007,wt%,2,1,0.0007,0.0007
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Yb,e-f/s,0.0000,wt%,2,1,0.0000,0.00003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Zn,e-f/s,4.3945,wt%,2,4,2.6770,6.517
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Zr,e-f/s,0.0041,wt%,2,1,0.0041,0.00414
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,otherOrUndefinedElements,e-f/s,35.2220,wt%,filledDataGap,n/a,n/a,n/a
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 14,n/a,n/a,Al,e-f/s,7.3300,wt%,2,3,5.9900,14.8
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 14,n/a,n/a,Ca,e-f/s,6.6400,wt%,2,3,4.0000,9.1
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 14,n/a,n/a,Cd,e-f/s,0.0009,wt%,2,1,0.0009,0.0009
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 14,n/a,n/a,Cr,e-f/s,0.0108,wt%,2,1,0.0108,0.0108
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 14,n/a,n/a,Cu,e-f/s,0.0722,wt%,2,1,0.0722,0.0722
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 14,n/a,n/a,Fe,e-f/s,12.9600,wt%,2,2,9.9200,16
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 14,n/a,n/a,K,e-f/s,1.6700,wt%,2,3,1.3300,2.2
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 14,n/a,n/a,Mg,e-f/s,2.0050,wt%,2,2,1.2100,2.8
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 14,n/a,n/a,Na,e-f/s,0.7280,wt%,2,3,0.5400,2.2
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 14,n/a,n/a,Ni,e-f/s,0.0056,wt%,2,1,0.0056,0.00562
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 14,n/a,n/a,O,e-f/s,14.8000,wt%,2,1,14.8000,14.8
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 14,n/a,n/a,P,e-f/s,6.4250,wt%,2,2,5.8600,6.99
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 14,n/a,n/a,Pb,e-f/s,0.0212,wt%,2,1,0.0212,0.0212
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 14,n/a,n/a,S,e-f/s,0.3700,wt%,2,1,0.3700,0.37
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 14,n/a,n/a,Si,e-f/s,17.9800,wt%,2,3,12.7000,38.3
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 14,n/a,n/a,Ti,e-f/s,0.6200,wt%,2,2,0.4400,0.8
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 14,n/a,n/a,Zn,e-f/s,0.2548,wt%,2,1,0.2548,0.2548
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 14,n/a,n/a,otherOrUndefinedElements,e-f/s,28.1065,wt%,filledDataGap,n/a,n/a,n/a
